CED_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
CED123,0,0,0,7,14,31,26,17,4,103,4,11,34,117,58,55,29,10,3,314,0,4,5,23,0,7,3,0,0,40,3,13,17,58,5,5,0,0,0,100,0,0,0,4,14,12,13,5,0,50,0,0,3,17,17,14,4,3,0,66,4,10,14,61,22,25,18,7,0,164,0,11,12,72,24,11,0,4,0,136,0,0,0,11,21,16,22,3,4,81,0,5,28,40,25,8,3,0,0,110,9,95,214,667,406,285,237,117,41,2078,306,515,624,1505,670,628,461,236,71,5015,6499,11571,11509,24427,10103,8709,6127,2437,710,82100,0,6,15,63,14,8,5,4,0,116,5629,10049,9379,17941,6834,5724,3482,1525,800,61359,0,11,17,93,6,10,4,0,0,138,0,0,3,17,12,20,6,10,0,69,0,0,4,24,4,5,0,0,0,34,0,3,3,34,13,17,5,4,0,79,0,0,0,24,15,22,13,16,0,96
CED124,0,0,0,0,0,0,10,12,0,20,0,0,0,9,9,5,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,0,9,7,0,0,0,0,22,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,3,15,8,23,27,19,32,15,6,145,0,0,0,4,0,0,0,0,0,11,0,0,0,3,7,13,16,7,3,59,0,0,4,10,3,7,0,3,0,31,3,14,12,62,65,97,139,80,22,501,201,437,452,923,811,990,1053,632,263,5771,3582,8733,7091,12005,9243,11128,11555,5973,1956,71269,0,0,0,0,0,0,0,0,0,0,3124,7737,6212,11331,8160,9571,8646,4802,2115,61702,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,12,0,0,8,29,17,15,10,3,4,96,0,0,0,3,3,10,10,3,0,30
CED125,0,0,3,16,21,16,21,11,3,95,9,23,13,101,52,40,27,3,5,270,0,0,3,25,0,9,0,0,0,35,3,7,23,105,12,19,9,0,0,174,0,0,3,18,33,23,12,3,0,100,0,0,0,18,10,10,5,4,0,50,9,9,17,70,37,20,13,3,0,171,3,6,13,113,72,62,16,8,0,292,0,0,3,14,12,20,15,7,0,73,0,7,24,32,29,11,0,0,0,105,19,114,255,1074,722,663,384,185,27,3448,326,610,666,1410,627,572,473,190,66,4939,6410,12044,11517,22872,9659,8839,5784,2146,508,79776,0,9,23,67,23,18,11,3,0,145,5561,9860,8795,14414,5358,5248,3005,1188,451,53881,7,47,88,659,159,39,3,3,0,1023,0,0,7,52,29,30,8,4,0,130,0,0,17,114,34,43,14,0,0,228,0,3,7,30,13,5,4,0,0,66,0,4,6,104,86,71,105,14,7,396
CED126,0,0,0,29,31,39,28,30,5,160,0,0,3,16,10,8,4,3,0,43,0,0,4,6,0,3,0,0,0,18,0,10,23,38,12,10,0,0,0,97,0,0,0,0,0,3,6,0,0,14,0,0,3,15,16,13,14,7,0,67,4,55,77,113,91,88,60,26,3,522,0,3,9,46,19,22,4,0,0,106,0,0,5,48,39,25,17,17,5,155,0,0,3,27,25,21,11,0,0,89,25,122,141,952,437,322,257,139,57,2449,176,327,343,896,518,495,422,320,130,3629,4615,10348,8598,17155,10622,8608,6978,4023,1587,72523,0,0,0,6,3,6,3,0,0,22,3931,8330,6132,11263,6729,5622,4750,2905,1951,51631,0,0,0,22,0,0,0,0,0,24,0,0,3,21,14,17,7,3,3,66,0,3,0,8,3,4,0,0,0,19,0,20,17,124,80,51,18,10,3,330,0,3,3,25,20,16,20,9,3,102
CED127,0,0,0,4,11,14,13,4,0,50,0,0,0,16,15,12,7,5,0,55,3,3,5,5,3,4,3,0,0,24,0,3,18,33,5,7,3,0,0,63,0,0,0,3,5,21,12,7,0,41,0,0,0,0,5,4,3,3,0,17,3,14,15,55,50,37,44,22,0,248,4,4,23,45,5,0,3,0,0,76,0,0,4,9,21,20,21,10,3,93,0,0,0,6,9,14,0,3,0,29,4,29,41,210,166,169,195,97,38,950,167,364,404,895,646,637,549,237,78,3972,4273,9568,8904,15935,9859,9436,7097,3054,926,69050,0,0,0,0,0,0,0,0,0,0,3850,8441,7568,13870,7870,7253,5017,2364,1137,57369,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,11,0,0,0,10,3,3,3,0,0,27,0,4,4,54,26,25,16,3,0,129,0,3,0,17,24,13,17,4,0,73
CED128,0,0,0,21,28,34,39,26,8,159,3,8,27,170,76,71,48,15,13,421,0,0,5,35,3,12,3,0,0,65,3,23,36,89,17,15,4,3,0,180,0,3,3,11,23,39,37,12,4,124,8,9,26,172,157,83,57,20,0,528,0,20,12,47,8,12,8,0,0,113,15,43,133,816,679,607,222,91,28,2639,0,0,0,6,5,8,7,3,4,33,0,3,12,12,8,4,0,0,0,35,75,286,428,1488,901,679,511,293,65,4730,309,538,561,1380,641,590,416,236,96,4757,6155,11430,11805,23508,10310,9075,6066,2949,934,82230,5,35,229,411,121,69,19,10,3,914,5354,8908,7590,10365,3721,3088,1839,983,570,42408,0,4,5,71,6,4,0,0,0,94,0,0,17,111,68,70,30,11,3,308,0,9,38,325,153,181,84,33,16,843,0,0,8,28,11,6,0,0,0,54,0,3,10,117,94,99,90,44,20,482
CED129,0,0,0,7,17,15,14,9,0,66,4,48,72,313,287,241,111,40,10,1119,4,0,14,99,17,25,12,5,0,187,10,13,20,52,11,13,4,0,0,117,0,0,0,3,7,8,3,3,0,26,0,0,3,32,65,25,12,5,4,145,22,65,107,102,44,32,22,9,0,403,0,5,12,97,70,54,17,3,3,265,0,0,3,19,13,20,7,6,0,65,0,3,17,37,31,18,5,0,0,104,32,153,185,583,398,332,240,124,38,2075,119,229,221,600,356,277,240,137,50,2236,5197,11913,9967,19539,10567,8169,6176,2765,822,75103,0,4,18,92,51,33,17,6,3,222,4607,9707,7174,10671,5193,4089,3615,1623,794,47469,0,7,10,65,35,24,9,0,0,144,0,0,0,18,18,4,0,4,0,51,0,0,4,28,10,9,0,0,0,51,0,17,27,65,21,20,12,4,3,166,0,0,4,30,33,29,30,6,0,129
CED130,0,0,0,0,3,0,3,3,0,11,0,5,8,31,12,5,0,0,0,67,0,3,17,73,0,0,0,0,0,95,3,6,12,9,3,3,0,0,0,38,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,0,0,15,5,17,25,58,39,29,29,11,5,224,3,4,16,49,8,3,0,0,0,88,0,3,4,4,11,9,8,6,0,47,0,0,3,13,12,5,0,0,0,41,18,55,54,203,63,67,63,45,5,571,307,655,762,1521,934,1102,987,561,205,7039,4758,10319,9540,16545,9530,10273,8637,4469,1327,75391,0,0,0,0,0,0,0,0,0,0,4143,9116,8093,14074,8242,8605,6908,4150,1905,65235,0,3,0,38,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,12,28,15,14,6,3,4,89,0,0,0,7,4,3,0,0,0,7
CED131,0,0,0,4,15,19,16,21,6,87,3,14,11,51,21,8,3,4,0,116,0,3,9,28,0,0,0,0,0,38,4,14,26,36,4,3,0,0,0,87,0,0,3,14,54,103,94,61,10,344,0,0,0,15,10,5,0,0,0,25,8,24,44,107,46,25,13,6,0,281,8,16,31,68,19,19,5,0,3,168,0,7,3,14,18,14,8,8,5,80,0,6,27,35,7,8,0,0,0,80,26,133,209,545,147,131,113,65,27,1397,133,230,426,1100,556,507,381,222,112,3666,4744,8703,11297,21748,9619,8862,6069,3133,1316,75477,20,24,31,38,6,0,0,0,0,118,3984,7445,9296,16954,8031,7320,4930,2985,2007,62935,3,8,5,50,7,0,0,0,0,76,0,0,3,21,15,17,20,10,0,77,0,0,4,10,8,3,0,0,0,24,3,18,22,93,19,12,10,0,0,177,0,0,9,20,8,0,3,0,0,41
CED132,0,0,0,21,19,16,9,9,0,70,3,3,7,130,39,28,19,10,7,237,10,24,42,284,25,29,28,3,0,438,6,15,38,203,33,8,9,0,0,321,0,0,0,13,11,12,3,10,3,62,0,3,4,48,21,23,10,12,0,121,48,153,90,256,137,99,62,21,6,885,3,9,17,120,49,30,19,7,0,248,0,0,3,43,26,28,18,7,3,133,0,0,5,41,19,20,10,3,0,98,52,144,167,1416,346,269,240,161,97,2892,242,307,424,1830,594,510,381,219,125,4639,5108,8945,8455,26994,10135,7883,6044,2941,1288,77797,0,0,0,3,7,12,3,4,0,26,4222,6654,5231,12608,5379,4524,3502,1905,1435,45456,0,0,3,52,16,0,0,0,0,82,0,0,0,13,9,7,3,3,0,37,0,0,0,23,5,0,4,0,0,33,7,14,24,154,52,38,24,3,10,324,0,4,3,46,21,15,17,13,0,113
CED133,0,0,0,0,0,3,4,3,0,11,0,0,0,10,4,6,3,6,0,36,0,0,11,40,0,3,0,0,0,52,3,6,5,14,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,17,6,44,36,43,54,6,3,211,0,3,3,14,4,6,0,0,0,38,0,0,0,4,11,11,20,10,0,57,0,0,12,17,10,7,8,0,0,57,8,37,45,126,81,113,117,58,21,610,243,609,713,1313,980,1226,991,554,177,6804,4318,10250,8722,15307,10470,12586,10100,4996,1665,78413,0,0,0,0,0,0,0,0,0,0,3748,8691,7371,13401,8952,10098,7484,4392,2248,66393,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,13,0,3,8,40,21,19,20,3,3,125,0,0,0,3,5,4,3,0,0,24
CED134,0,0,0,0,4,5,10,16,0,37,0,12,7,47,17,5,4,0,0,99,0,0,3,7,0,0,0,0,0,10,0,3,0,5,4,0,0,0,0,19,0,0,0,0,0,0,3,4,0,7,0,0,0,8,3,0,0,0,0,7,3,10,7,20,9,16,17,13,3,92,4,0,6,13,5,4,4,0,0,30,0,0,0,3,0,3,7,5,0,26,0,11,6,23,9,9,3,0,0,59,7,23,19,97,50,56,85,55,13,407,451,828,806,1908,1220,1310,1103,588,199,8418,5449,10561,8813,17461,10031,10460,8064,4247,1300,76385,0,0,0,0,0,0,0,0,0,0,4812,9076,7441,15068,8350,8156,6078,3919,1778,64684,3,3,4,25,4,0,0,0,0,45,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,3,10,19,11,6,8,0,0,54,0,0,0,5,0,4,0,0,0,13
CED135,0,0,3,24,26,16,13,10,3,94,15,103,173,1075,363,241,123,60,12,2180,0,4,25,160,9,22,11,0,0,231,4,4,37,84,11,17,5,3,0,167,0,0,4,16,5,10,5,3,3,45,0,7,19,122,137,78,55,20,3,436,16,55,25,71,25,23,19,0,0,231,3,15,35,206,153,169,64,35,9,684,0,0,0,6,12,3,4,0,0,23,0,11,15,42,10,5,0,0,0,90,61,183,335,1421,506,373,285,154,50,3357,439,580,737,2548,682,583,399,253,113,6345,7481,11042,11814,36264,10195,8361,5289,2914,1034,94404,13,37,135,371,110,83,62,8,9,819,5846,7233,5679,8421,2956,2482,1884,1288,830,36615,4,24,44,362,45,21,10,6,0,516,0,0,7,46,31,36,8,10,0,145,0,0,9,43,25,12,4,3,0,94,6,11,17,47,11,9,7,4,0,104,3,3,3,45,40,43,22,22,3,190
CED136,0,0,0,0,8,4,10,9,3,37,0,0,0,14,7,4,3,0,0,29,0,7,0,18,0,0,0,0,0,24,5,8,10,11,3,5,0,0,0,43,0,0,0,0,6,3,3,0,0,9,0,0,0,7,3,3,0,0,0,20,7,22,18,25,26,16,21,5,0,142,0,0,3,14,12,3,0,0,0,37,0,0,3,14,26,14,20,7,4,90,0,7,6,34,13,5,3,0,0,68,9,13,26,148,75,102,102,62,23,559,248,461,518,1195,739,732,734,443,184,5246,5272,10727,9365,18544,9704,9389,8274,4013,1134,76430,0,0,0,0,0,0,0,0,0,0,4787,9152,8375,16376,8276,8128,6525,3396,1447,66463,0,0,0,13,0,3,0,0,0,15,0,0,0,0,4,3,0,0,0,9,0,0,0,11,0,0,0,0,0,11,3,6,12,49,22,12,13,6,0,115,0,0,0,6,6,6,5,3,0,33
CED137,0,0,0,16,13,10,13,15,0,69,0,23,69,438,158,195,117,61,30,1092,7,8,43,343,24,38,21,3,0,487,10,12,46,213,19,8,3,0,0,314,0,0,0,21,16,6,8,4,3,57,3,5,20,115,93,64,35,11,3,342,24,37,24,94,38,25,25,7,0,278,7,17,101,483,321,297,111,48,9,1404,0,0,0,15,13,5,7,4,0,46,0,0,6,27,13,11,0,3,0,58,48,140,212,1261,398,320,248,147,90,2867,346,404,850,2464,641,541,410,233,106,6000,5530,8358,12555,33945,10354,8621,5687,3220,1351,89626,0,3,9,26,7,0,3,0,0,47,4406,6538,6026,10465,4540,3399,2114,1177,924,39591,0,3,19,90,22,5,4,0,0,150,0,0,0,27,4,12,11,8,0,61,0,0,7,41,20,19,5,5,0,104,0,6,12,76,21,7,5,3,0,142,3,3,6,55,37,28,35,10,4,178
CED138,0,0,0,0,4,3,6,10,6,34,0,0,3,8,3,5,7,0,0,37,0,4,0,13,3,0,0,0,0,18,3,19,23,10,4,3,0,0,0,66,0,0,0,3,0,0,0,0,0,7,0,0,0,6,5,3,0,0,0,14,3,27,32,79,54,57,92,12,5,368,0,4,0,12,7,6,0,0,0,28,0,3,5,23,13,22,27,15,8,113,0,3,3,15,6,17,13,0,0,53,11,50,43,347,155,132,156,92,37,1024,263,622,554,1485,1005,1224,972,540,292,6946,4021,8996,7452,15316,9824,11275,9600,5099,2173,73762,0,0,0,0,0,0,0,0,0,0,3452,7616,6054,12486,8003,9169,6766,4105,2296,59953,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,3,5,0,0,0,0,0,11,7,11,14,109,42,36,24,5,0,244,0,3,0,12,5,10,3,3,0,40
CED139,0,0,0,0,0,4,8,11,3,26,3,17,10,65,14,3,3,0,0,112,0,0,12,46,4,0,0,0,0,68,0,7,3,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,15,0,9,7,11,16,17,15,0,3,86,0,0,3,42,4,3,0,0,0,60,0,0,0,4,0,3,8,5,0,26,0,7,6,12,12,10,3,0,0,53,5,49,56,189,59,69,72,35,16,553,258,640,713,1360,905,994,899,567,180,6516,5004,10718,9939,17428,9717,10080,8292,4446,1535,77163,0,3,9,18,0,3,0,0,0,25,4366,9360,8503,14671,8236,8332,6592,4346,2167,66572,5,9,4,29,3,0,0,0,0,50,0,0,0,0,0,3,0,0,0,11,0,0,0,6,3,0,3,0,0,15,0,4,5,17,16,8,7,0,3,66,0,3,0,5,0,3,3,0,0,12
CED140,0,0,0,0,4,6,3,7,3,26,0,3,0,21,18,7,17,4,0,73,0,5,4,17,0,0,0,0,0,22,6,7,12,38,11,0,0,0,0,76,0,0,0,0,0,6,0,0,0,10,0,0,0,8,13,3,4,3,0,32,9,31,22,75,62,50,43,10,3,305,3,0,3,21,15,11,4,0,0,61,0,0,3,21,19,29,25,18,6,125,0,3,6,32,15,12,3,0,0,77,10,42,46,277,169,172,202,130,45,1096,167,357,404,952,572,673,567,367,238,4293,4184,8715,8144,15905,9390,9097,7858,4226,1786,69297,0,0,0,0,0,0,0,0,0,0,3635,7425,6792,12367,7282,7286,5896,3676,1887,56242,0,3,0,11,3,0,0,0,0,19,0,0,0,4,5,0,0,4,0,15,0,0,0,8,3,4,3,0,0,21,0,15,19,60,39,26,10,0,3,174,0,0,0,18,20,10,29,3,3,82
CED141,0,0,0,0,3,14,7,5,3,35,0,3,0,21,5,11,7,3,0,52,0,0,0,3,0,0,0,0,0,5,6,13,9,11,0,4,0,0,0,41,0,0,0,4,13,28,35,19,5,105,0,0,0,3,3,4,0,0,0,10,5,20,11,33,31,24,22,12,3,159,0,3,3,10,17,0,3,0,0,37,0,0,4,18,30,18,20,13,4,109,0,0,4,13,3,5,0,0,0,27,3,23,30,139,109,89,126,79,34,637,132,281,317,759,531,485,514,345,130,3488,4395,9214,8766,15800,9430,9165,7818,4500,1463,70552,0,0,0,0,0,0,0,0,0,0,3863,8062,7508,14309,8291,8067,6807,4063,1773,62751,0,0,0,8,0,0,0,0,0,14,0,0,0,0,3,3,0,3,0,13,0,0,0,12,4,0,0,0,0,20,0,3,10,43,21,13,10,0,0,96,0,0,0,7,13,11,10,0,0,39
CED142,0,0,0,32,13,13,19,10,3,96,0,0,35,151,28,12,8,4,0,235,7,0,87,398,21,11,15,3,0,548,17,22,301,2100,133,35,11,0,0,2610,0,0,0,28,7,18,3,7,0,69,0,3,18,147,45,22,21,7,0,267,22,45,182,711,174,101,63,18,4,1317,9,9,179,422,103,108,60,29,6,928,0,0,16,84,24,11,14,4,0,148,0,0,14,39,17,9,4,0,0,82,49,73,700,3580,518,387,385,236,69,5982,331,372,2380,6938,1640,1146,725,325,106,13970,3403,3471,16847,52470,11727,8038,5012,2128,599,103705,0,0,0,12,0,0,0,0,0,16,2813,2675,5631,15714,3844,2995,1900,779,332,36685,0,0,23,41,0,0,0,0,0,73,0,0,3,35,17,14,6,3,0,77,0,0,6,21,3,6,10,0,0,52,3,7,87,340,50,25,13,3,0,515,0,0,9,104,19,14,19,4,3,174
CED143,0,0,0,17,15,14,7,11,3,63,0,6,0,47,22,13,12,3,3,101,6,3,11,35,13,9,9,0,0,79,6,17,31,63,16,13,0,0,0,146,0,0,3,8,10,3,4,3,0,38,0,4,3,34,24,12,12,0,0,93,35,159,102,368,164,100,54,14,11,1010,0,0,24,43,25,20,6,4,3,120,0,4,9,84,48,24,26,13,0,208,0,0,0,41,40,27,6,0,0,122,38,165,173,1591,412,228,204,108,53,2981,228,389,429,1530,632,495,373,215,106,4402,4664,9627,7328,21714,10334,7526,5660,2890,1299,71036,0,0,3,5,3,10,0,0,0,22,3966,7315,5289,11729,5907,4621,3810,2197,1427,46269,0,0,4,17,0,0,0,0,0,23,0,0,0,18,15,9,3,0,0,45,0,0,0,10,4,3,3,0,0,16,3,23,25,229,91,44,32,9,3,451,0,6,4,57,19,11,15,3,3,121
CED144,0,0,0,7,17,16,14,8,6,70,0,4,15,117,41,73,46,15,8,323,0,5,13,86,5,8,8,0,0,136,4,12,26,134,18,19,7,4,0,223,0,0,3,25,32,41,49,13,8,169,3,0,7,56,52,29,31,7,3,183,4,26,18,55,18,11,3,3,0,136,10,48,193,701,579,573,207,77,35,2418,0,0,3,7,5,3,8,0,0,27,0,0,7,12,8,8,0,0,0,30,63,250,407,1612,962,711,498,269,91,4858,378,612,670,1703,708,582,449,277,123,5513,6460,11688,12375,27210,10752,8639,5765,3415,1317,87610,3,3,5,24,5,8,4,0,0,58,5310,8915,7328,9240,3145,1850,1175,889,752,38604,52,154,334,1825,188,70,10,3,3,2639,0,0,3,19,10,15,5,10,0,61,0,0,11,47,16,35,8,4,0,117,3,3,7,24,13,7,0,7,0,58,0,0,5,36,31,27,28,10,4,132
CED145,0,0,0,11,9,12,6,18,3,58,0,3,4,38,7,15,9,10,0,85,0,0,3,40,4,4,4,0,0,59,3,10,24,75,25,3,4,3,0,149,0,0,0,12,9,4,5,0,3,31,0,0,3,49,23,11,6,4,0,84,42,132,94,416,151,89,61,15,4,1006,0,0,13,53,30,9,6,0,5,114,0,0,3,81,17,9,15,4,3,136,0,0,5,36,22,21,8,6,0,93,40,112,372,2250,562,465,686,350,221,5059,323,480,609,2887,905,639,588,384,215,7035,4176,7205,6567,26178,9128,6733,5542,2891,1427,69848,0,0,0,3,0,0,0,0,0,3,3410,5636,4643,13517,4816,3740,2855,1591,1020,41220,3,0,3,17,3,0,0,0,0,24,0,0,0,22,3,6,0,0,0,32,0,0,0,7,0,0,0,0,0,11,4,7,31,242,43,38,13,10,0,386,4,3,19,156,22,22,17,6,0,243
CED146,0,0,7,78,81,74,66,31,3,349,0,13,9,76,53,47,28,4,6,242,0,4,9,9,8,8,3,0,0,38,0,5,27,165,27,25,9,0,0,251,0,0,22,102,104,100,86,11,4,419,5,5,34,85,105,34,18,8,0,296,3,26,22,47,22,3,0,0,0,132,13,56,153,1179,846,706,212,61,22,3253,0,3,0,7,0,7,5,0,0,19,0,16,36,48,35,5,4,0,0,141,26,212,382,1647,1285,1022,691,250,59,5584,359,765,813,1524,833,614,443,271,106,5727,6402,13601,13089,22730,11487,8950,5109,2308,641,84312,0,0,17,45,11,11,3,0,0,92,5481,10923,8934,10018,3595,2443,1340,893,304,43929,6,45,63,464,97,41,9,3,0,728,0,3,21,168,99,63,38,14,0,407,3,4,67,452,243,208,77,31,5,1101,0,7,14,15,10,5,5,0,0,59,0,0,11,150,175,142,108,31,14,636
CED147,0,0,0,8,25,26,24,22,10,116,0,3,3,15,6,15,0,3,0,41,0,0,3,9,0,0,3,3,0,22,0,6,14,19,6,5,0,0,0,58,0,3,16,89,182,186,244,69,11,804,0,3,3,42,44,16,21,9,0,141,4,9,26,40,32,16,36,7,0,171,3,4,7,36,27,31,12,4,3,123,0,0,0,12,32,59,43,32,4,184,0,0,3,13,9,3,3,0,0,38,9,70,63,251,280,382,318,211,92,1673,185,428,413,1012,651,653,619,400,132,4502,4736,10140,9387,16915,9682,9173,7999,4507,1400,73932,0,0,0,0,0,0,0,0,0,0,4169,9028,8262,14766,7390,6578,5233,2953,1338,59717,0,0,0,14,4,0,0,0,0,19,0,0,0,20,20,13,9,10,4,81,0,3,0,16,9,3,0,0,0,27,0,5,3,36,19,30,7,8,0,111,0,0,8,33,42,21,54,22,3,178
CED194,0,0,0,3,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,9,28,0,0,0,0,0,35,0,0,3,15,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,3,0,0,0,14,5,0,19,10,0,7,8,3,0,44,0,0,10,9,11,10,0,0,0,38,0,0,7,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,4,8,26,99,38,33,20,5,0,235,15,28,173,604,222,172,121,35,8,1379,188,202,1031,2882,1148,986,719,162,32,7351,0,0,0,0,0,0,0,0,0,0,110,139,407,848,383,470,287,59,27,2726,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,11,3,0,0,0,0,24,0,0,0,9,3,0,3,0,0,12
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,11,10,7,12,27,25,22,48,16,3,171,0,0,0,0,0,0,0,0,0,0,3,11,8,24,12,21,22,15,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CED201,0,0,0,7,27,24,22,21,3,98,12,64,157,505,305,280,185,43,8,1568,4,7,7,61,8,20,7,0,0,108,3,6,18,58,3,0,0,0,0,95,0,0,0,5,8,4,6,4,0,29,0,0,3,15,18,16,9,6,0,64,7,24,21,47,34,15,14,3,3,161,3,11,19,158,163,145,42,7,6,552,0,3,3,9,21,12,14,7,6,66,0,0,4,23,7,6,6,4,0,51,12,46,104,386,246,267,217,179,84,1545,115,231,304,721,386,397,318,202,75,2742,3991,8289,9314,17687,9287,8467,5617,2771,936,66363,0,0,6,43,28,16,7,0,0,104,3609,6564,7036,10654,5869,4809,3166,1553,816,44075,0,0,0,16,13,6,0,0,0,36,0,0,0,27,18,11,7,3,0,61,0,0,8,99,80,54,20,15,8,286,4,4,6,27,13,13,4,0,5,79,0,0,0,20,30,20,20,5,3,98
